index,prompt_case,dataset,folder,scenario_idx,track_id,start,end,key_agents,path_relationship,turn_label,priority_label,lane_change_type,lane_change_time,lane_change_time_index,lane_change_end_time,lane_change_end_time_index,type_flag_init
3838,f1,waymo_train,waymo_800-999,82715,2820;ego,5,31,2820;ego,MP,S-S,ego,HV_front,17,17,34,34,None
3839,f1,waymo_train,waymo_800-999,82900,1608;ego,15,47,1608;ego,MP,S-S,ego,HV_front,32,27,50,45,None
3840,f1,waymo_train,waymo_800-999,82924,2337;ego,15,30,2337;ego,MP,S-S,equal,HV_front,15,10,40,35,None
3841,f1,waymo_train,waymo_800-999,82960,971;ego,13,41,971;ego,MP,S-S,971,HV_front,9,6,10,7,None
3842,cp1,waymo_train,waymo_800-999,83113,1071;ego,0,8,1071;ego,CP,L-S,ego,no-need,no-need,no-need,no-need,no-need,None
3843,f1,waymo_train,waymo_800-999,83132,2209;ego,7,28,2209;ego,MP,S-S,ego,HV_front,15,15,27,27,None
3844,f1,waymo_train,waymo_800-999,83336,1273;ego,34,55,1273;ego,MP,S-S,ego,HV_front,34,10,58,34,None
3845,f1,waymo_train,waymo_800-999,83421,1936;ego,0,9,1936;ego,MP,S-S,ego,HV_front,0,0,21,21,None
3846,f1,waymo_train,waymo_800-999,83516,1513;ego,0,7,1513;ego,MP,S-S,ego,HV_front,0,0,9,9,None
3847,f1,waymo_train,waymo_800-999,8356,262;ego,51,55,262;ego,MP,S-S,equal,HV_front,41,0,61,20,None
3848,f1,waymo_train,waymo_800-999,83616,1720;ego,41,51,1720;ego,MP,S-S,ego,HV_front,36,5,64,33,None
3849,f1,waymo_train,waymo_800-999,83705,2352;ego,23,33,2352;ego,MP,S-S,ego,HV_front,36,23,52,39,None
3850,f1,waymo_train,waymo_800-999,83846,539;545;ego,0,11,545;ego,MP,S-S,545,HV_front,13,13,30,30,None
3851,f1,waymo_train,waymo_800-999,83846,545;ego,12,27,545;ego,MP,S-S,ego,HV_front,13,11,30,28,None
3852,f1,waymo_train,waymo_800-999,83877,1447;ego,26,53,1447;ego,MP,S-S,ego,HV_front,41,25,57,41,None
3853,f1,waymo_train,waymo_800-999,83844,1498;ego,0,7,1498;ego,MP,S-S,equal,HV_front,0,0,16,16,None
3854,f1,waymo_train,waymo_800-999,8402,1417;ego,5,23,1417;ego,MP,S-S,ego,HV_front,16,16,42,42,None
3855,f1,waymo_train,waymo_800-999,84108,1173;ego,27,60,1173;ego,MP,S-S,ego,HV_front,47,30,59,42,None
3856,f1,waymo_train,waymo_800-999,84184,1638;ego,0,22,1638;ego,MP,S-S,ego,HV_front,0,0,23,23,None
3857,f1,waymo_train,waymo_800-999,8419,2;ego,27,49,2;ego,MP,S-S,ego,HV_front,40,23,52,35,None
3858,f1,waymo_train,waymo_800-999,84376,2887;ego,24,53,2887;ego,MP,S-S,ego,HV_front,38,24,54,40,None
3859,cp1,waymo_train,waymo_800-999,84559,45;ego,28,33,45;ego,CP,L-S,ego,no-need,no-need,no-need,no-need,no-need,None
3860,f1,waymo_train,waymo_800-999,84666,39;ego,39,71,39;ego,MP,S-S,ego,HV_front,57,28,71,42,None
3861,f1,waymo_train,waymo_800-999,84782,647;ego,6,32,647;ego,MP,S-S,ego,HV_front,17,17,31,31,None
3862,f1,waymo_train,waymo_800-999,84836,1565;ego,40,70,1565;ego,MP,S-S,ego,HV_front,60,30,72,42,None
3863,f1,waymo_train,waymo_800-999,84915,1078;ego,36,49,1078;ego,MP,S-S,ego,HV_front,46,20,61,35,None
3864,f1,waymo_train,waymo_800-999,85183,2100;ego,24,49,2100;ego,MP,S-S,ego,HV_front,36,22,50,36,None
3865,f1,waymo_train,waymo_800-999,85190,757;ego,0,5,757;ego,MP,S-S,ego,HV_front,0,0,8,8,None
3866,f1,waymo_train,waymo_800-999,85208,1089;1092;ego,17,32,1092;ego,MP,S-S,1092,HV_front,25,18,34,27,None
3867,f1,waymo_train,waymo_800-999,85208,1092;ego,2,34,1092;ego,MP,S-S,ego,HV_front,25,25,34,34,None
3868,f1,waymo_train,waymo_800-999,85263,1760;ego,0,6,1760;ego,MP,S-S,equal,HV_front,0,0,18,18,None
3869,mp1,waymo_train,waymo_800-999,85280,197;ego,0,9,197;ego,MP,S-S,197,AV_back,3,3,29,29,"ego在HV右侧车道, HV直行, ego在其右后方, 向左变道到HV所在车道."
3870,f1,waymo_train,waymo_800-999,85469,1406;ego,39,64,1406;ego,MP,S-S,ego,HV_front,48,19,64,35,None
3871,f1,waymo_train,waymo_800-999,8554,3228;ego,47,59,3228;ego,MP,S-S,ego,HV_front,47,10,61,24,None
3872,f1,waymo_train,waymo_800-999,85629,178;ego,36,54,178;ego,MP,S-S,ego,HV_front,42,16,54,28,None
3873,f1,waymo_train,waymo_800-999,85629,177;178;ego,24,35,178;ego,MP,S-S,178,HV_front,42,28,54,40,None
3874,f1,waymo_train,waymo_800-999,85809,816;ego,54,62,816;ego,MP,S-S,ego,HV_front,51,7,65,21,None
3875,f1,waymo_train,waymo_800-999,85993,1906;ego,20,49,1906;ego,MP,S-S,ego,HV_front,36,26,53,43,None
3876,f1,waymo_train,waymo_800-999,85999,1273;ego,0,11,1273;ego,MP,S-S,ego,HV_front,0,0,18,18,None
3877,f1,waymo_train,waymo_800-999,86002,1520;ego,3,22,1520;ego,MP,S-S,ego,HV_front,12,12,29,29,None
3878,f1,waymo_train,waymo_800-999,86043,721;ego,27,57,721;ego,MP,S-S,ego,HV_front,46,29,58,41,None
3879,f1,waymo_train,waymo_800-999,8607,1903;ego,0,5,1903;ego,MP,S-S,equal,HV_front,0,0,6,6,None
3880,f1,waymo_train,waymo_800-999,86090,325;ego,41,58,325;ego,MP,S-S,ego,HV_front,41,10,64,33,None
3881,mp1,waymo_train,waymo_800-999,86425,642;ego,26,41,642;ego,MP,S-S,642,AV_back,32,16,51,35,"ego在HV左侧车道, HV直行, ego在其左后方, 向右变道到HV所在车道."
3882,f1,waymo_train,waymo_800-999,86485,2215;ego,0,7,2215;ego,MP,S-S,ego,HV_front,0,0,10,10,None
3883,f1,waymo_train,waymo_800-999,86598,1002;ego,32,50,1002;ego,MP,S-S,equal,HV_front,40,18,55,33,None
3884,mp1,waymo_train,waymo_800-999,86600,2348;ego,16,40,2348;ego,MP,S-S,2348,AV_back,33,27,60,54,"ego在HV右侧车道, HV直行, ego在其右后方, 向左变道到HV所在车道."
3885,f1,waymo_train,waymo_800-999,86894,484;ego,3,12,484;ego,MP,S-S,ego,HV_front,14,14,15,15,None
3886,f1,waymo_train,waymo_800-999,86917,1037;ego,8,13,1037;ego,MP,L-L,equal,HV_front,2,2,13,13,None
3887,f1,waymo_train,waymo_800-999,86933,575;ego,21,50,575;ego,MP,S-S,ego,HV_front,38,27,54,43,None
3888,f1,waymo_train,waymo_800-999,86959,1345;ego,0,12,1345;ego,MP,S-S,ego,HV_front,0,0,18,18,None
3889,f1,waymo_train,waymo_800-999,87316,2507;ego,0,12,2507;ego,MP,S-S,ego,HV_front,0,0,17,17,None
3890,mp1,waymo_train,waymo_800-999,87349,4028;ego,33,52,4028;ego,MP,S-S,4028,AV_back,49,26,74,51,"ego在HV右侧车道, HV直行, ego在其右后方, 向左变道到HV所在车道."
3891,f1,waymo_train,waymo_800-999,87443,1911;1912;ego,25,41,1912;ego,MP,S-S,1912,HV_front,42,27,58,43,None
3892,f1,waymo_train,waymo_800-999,87443,1912;ego,30,55,1912;ego,MP,S-S,ego,HV_front,42,22,58,38,None
3893,f1,waymo_train,waymo_800-999,8745,874;ego,40,65,874;ego,MP,S-S,ego,HV_front,55,25,71,41,None
3894,f1,waymo_train,waymo_800-999,8753,2446;ego,16,28,2446;ego,MP,S-S,ego,HV_front,16,10,31,25,None
3895,f1,waymo_train,waymo_800-999,87562,779;780;ego,15,21,779;ego,MP,S-S,779,HV_front,28,23,36,31,None
3896,f1,waymo_train,waymo_800-999,87562,779;ego,22,40,779;ego,MP,S-S,779,HV_front,28,16,36,24,None
3897,f1,waymo_train,waymo_800-999,87848,2030;ego,0,31,2030;ego,MP,S-S,ego,HV_front,18,18,31,31,None
3898,f1,waymo_train,waymo_800-999,87937,1766;ego,0,12,1766;ego,MP,S-S,ego,HV_front,0,0,20,20,None
3899,f1,waymo_train,waymo_800-999,88105,1823;ego,38,50,1823;ego,MP,S-S,equal,HV_front,34,6,60,32,None
3900,cp1,waymo_train,waymo_800-999,8818,18;ego,0,7,18;ego,CP,L-S,ego,no-need,no-need,no-need,no-need,no-need,None
3901,f1,waymo_train,waymo_800-999,88259,245;ego,21,43,245;ego,MP,S-S,ego,HV_front,26,15,44,33,None
3902,f1,waymo_train,waymo_800-999,88357,1692;ego,0,12,1692;ego,MP,S-S,ego,HV_front,0,0,14,14,None
3903,f1,waymo_train,waymo_800-999,88597,1716;ego,0,11,1716;ego,MP,S-S,ego,HV_front,0,0,15,15,None
3904,f1,waymo_train,waymo_800-999,88610,292;ego,38,64,292;ego,MP,S-S,ego,HV_front,46,18,63,35,None
3905,f1,waymo_train,waymo_800-999,8867,935;ego,0,9,935;ego,MP,S-S,ego,HV_front,0,0,14,14,None
3906,f1,waymo_train,waymo_800-999,88731,828;ego,38,53,828;ego,MP,S-S,ego,HV_front,28,0,65,37,None
3907,f1,waymo_train,waymo_800-999,8876,1531;ego,21,37,1531;ego,MP,S-S,ego,HV_front,36,25,54,43,None
3908,f1,waymo_train,waymo_800-999,88981,1286;ego,5,17,1286;ego,MP,S-S,ego,HV_front,0,0,24,24,None
3909,mp1,waymo_train,waymo_800-999,89088,155;ego,0,16,155;ego,MP,S-S,equal,AV_back,12,12,37,37,"ego在HV左侧车道, HV直行, ego在其左后方, 向右变道到HV所在车道."
3910,f1,waymo_train,waymo_800-999,89268,1312;ego,0,7,1312;ego,MP,S-S,ego,HV_front,0,0,11,11,None
3911,f1,waymo_train,waymo_800-999,89278,3813;ego,0,6,3813;ego,MP,S-S,ego,HV_front,0,0,10,10,None
3912,f1,waymo_train,waymo_800-999,89279,1761;ego,14,28,1761;ego,MP,S-S,ego,HV_front,11,7,29,25,None
3913,f1,waymo_train,waymo_800-999,89545,822;ego,34,38,822;ego,MP,L-S,ego,HV_front,40,16,41,17,None
3914,f1,waymo_train,waymo_800-999,8955,725;ego,18,48,725;ego,MP,S-S,ego,HV_front,29,21,51,43,None
3915,f1,waymo_train,waymo_800-999,89682,1445;ego,27,50,1445;ego,MP,S-S,ego,HV_front,36,19,51,34,None
3916,f1,waymo_train,waymo_800-999,8972,1274;ego,12,35,1274;ego,MP,S-S,ego,HV_front,21,19,39,37,None
3917,f1,waymo_train,waymo_800-999,89740,3813;ego,39,66,3813;ego,MP,S-S,ego,HV_front,59,30,70,41,None
3918,f1,waymo_train,waymo_800-999,89914,2337;ego,35,50,2337;ego,MP,S-S,equal,HV_front,35,10,60,35,None
3919,f1,waymo_train,waymo_800-999,89949,1166;ego,18,49,1166;ego,MP,S-S,ego,HV_front,39,31,58,50,None
3920,f1,waymo_train,waymo_800-999,9019,1497;ego,8,25,1497;ego,MP,S-S,ego,HV_front,14,14,34,34,None
3921,f1,waymo_train,waymo_800-999,90290,188;ego,33,48,188;ego,MP,S-S,equal,HV_front,33,10,57,34,None
3922,f1,waymo_train,waymo_800-999,90383,1511;ego,0,12,1511;ego,MP,S-S,ego,HV_front,0,0,12,12,None
3923,f1,waymo_train,waymo_800-999,90425,1304;ego,40,59,1304;ego,MP,S-S,ego,HV_front,41,11,73,43,None
3924,f1,waymo_train,waymo_800-999,90489,2158;ego,7,31,2158;ego,MP,S-S,ego,HV_front,12,12,31,31,None
3925,f1,waymo_train,waymo_800-999,90619,1187;ego,26,55,1187;ego,MP,S-S,ego,HV_front,39,23,58,42,None
3926,f1,waymo_train,waymo_800-999,9073,2131;ego,50,57,2131;ego,MP,S-S,ego,HV_front,40,0,62,22,None
3927,f1,waymo_train,waymo_800-999,90744,648;ego,6,11,648;ego,MP,S-S,ego,HV_front,0,0,21,21,None
3928,f1,waymo_train,waymo_800-999,90938,807;ego,40,45,807;ego,MP,R-S,ego,HV_front,49,19,51,21,None
3929,cp1,waymo_train,waymo_800-999,90978,765;ego,31,37,765;ego,CP,L-S,ego,no-need,no-need,no-need,no-need,no-need,None
3930,f1,waymo_train,waymo_800-999,91121,1511;ego,37,52,1511;ego,MP,S-S,ego,HV_front,31,4,52,25,None
3931,f1,waymo_train,waymo_800-999,91199,42;ego,0,16,42;ego,MP,S-S,ego,HV_front,1,1,22,22,None
3932,f1,waymo_train,waymo_800-999,91251,1501;ego,36,60,1501;ego,MP,S-S,ego,HV_front,42,16,63,37,None
3933,f1,waymo_train,waymo_800-999,91684,2114;2116;ego,2,12,2114;ego,MP,S-S,2116,HV_front,2,2,13,13,None
3934,f1,waymo_train,waymo_800-999,9165,2653;ego,35,60,2653;ego,MP,S-S,ego,HV_front,49,24,69,44,None
3935,f1,waymo_train,waymo_800-999,91776,1068;1075;ego,5,13,1068;ego,MP,S-S,1075,HV_front,5,5,25,25,None
3936,f1,waymo_train,waymo_800-999,91795,1;ego,26,40,1;ego,MP,S-S,ego,HV_front,28,12,42,26,None
3937,mp1,waymo_train,waymo_800-999,92008,2543;2544;ego,36,46,2543;ego,MP,S-S,2543,AV_back,32,6,51,25,"ego在HV右侧车道, HV直行, ego在其右后方, 向左变道到HV所在车道."
3938,mp1,waymo_train,waymo_800-999,92008,2543;ego,27,35,2543;ego,MP,S-S,2543,AV_back,32,15,51,34,"ego在HV右侧车道, HV直行, ego在其右后方, 向左变道到HV所在车道."
3939,cp1,waymo_train,waymo_800-999,92090,1201;ego,33,38,ego;1201,CP,L-R,1201,no-need,no-need,no-need,no-need,no-need,None
3940,f1,waymo_train,waymo_800-999,92205,943;ego,6,25,943;ego,MP,S-S,ego,HV_front,8,8,32,32,None
3941,f1,waymo_train,waymo_800-999,92310,1;4;ego,29,36,1;ego,MP,S-S,1,HV_front,19,0,20,1,None
3942,mp1,waymo_train,waymo_800-999,92310,1;ego,37,51,1;ego,MP,S-S,1,AV_back,49,22,62,35,"ego在HV左侧车道, HV直行, ego在其左后方, 向右变道到HV所在车道."
3943,f1,waymo_train,waymo_800-999,92313,961;ego,8,29,961;ego,MP,S-S,ego,HV_front,0,0,31,31,None
3944,f1,waymo_train,waymo_800-999,92570,1124;ego,24,45,1124;ego,MP,S-S,ego,HV_front,30,16,54,40,None
3945,f1,waymo_train,waymo_800-999,9248,1;ego,0,7,1;ego,MP,S-S,equal,HV_front,0,0,5,5,None
3946,f1,waymo_train,waymo_800-999,92627,2782;ego,10,27,2782;ego,MP,S-S,ego,HV_front,13,13,32,32,None
3947,f1,waymo_train,waymo_800-999,92722,192;ego,10,31,192;ego,MP,S-S,ego,HV_front,14,14,32,32,None
3948,f1,waymo_train,waymo_800-999,92738,178;202;ego,5,12,178;ego,MP,S-S,202,HV_front,2,2,14,14,None
3949,f1,waymo_train,waymo_800-999,92738,178;ego,0,14,178;ego,MP,S-S,ego,HV_front,2,2,14,14,None
3950,f1,waymo_train,waymo_800-999,92770,181;ego,29,39,181;ego,MP,S-S,ego,HV_front,21,2,42,23,None
3951,f1,waymo_train,waymo_800-999,92804,43;ego,24,48,43;ego,MP,S-S,ego,HV_front,29,15,31,17,None
3952,f1,waymo_train,waymo_800-999,92852,825;ego,0,29,825;ego,MP,S-S,ego,HV_front,12,12,32,32,None
3953,f1,waymo_train,waymo_800-999,92936,1549;ego,37,42,1549;ego,MP,S-S,ego,HV_front,31,4,55,28,None
3954,f1,waymo_train,waymo_800-999,93459,943;ego,2,8,943;ego,MP,S-S,ego,HV_front,0,0,14,14,None
3955,f1,waymo_train,waymo_800-999,93476,597;ego,40,73,597;ego,MP,S-S,ego,HV_front,57,27,84,54,None
3956,f1,waymo_train,waymo_800-999,93524,1936;ego,14,29,1936;ego,MP,S-S,ego,HV_front,10,6,41,37,None
3957,f1,waymo_train,waymo_800-999,93526,178;ego,46,64,178;ego,MP,S-S,ego,HV_front,52,16,64,28,None
3958,f1,waymo_train,waymo_800-999,93526,177;178;ego,34,45,178;ego,MP,S-S,178,HV_front,52,28,64,40,None
3959,f1,waymo_train,waymo_800-999,9355,1741;ego,11,35,1741;ego,MP,S-S,ego,HV_front,6,5,37,36,None
3960,f1,waymo_train,waymo_800-999,93658,943;ego,36,56,943;ego,MP,S-S,ego,HV_front,38,12,62,36,None
3961,f1,waymo_train,waymo_800-999,93669,849;ego,3,20,849;ego,MP,S-S,ego,HV_front,18,18,32,32,None
3962,f1,waymo_train,waymo_800-999,93863,1644;ego,23,49,1644;ego,MP,S-S,ego,HV_front,35,22,53,40,None
3963,f1,waymo_train,waymo_800-999,93874,24;ego,16,50,24;ego,MP,S-S,ego,HV_front,40,34,51,45,None
3964,mp1,waymo_train,waymo_800-999,9410,1089;ego,41,47,1089;ego,MP,S-S,equal,AV_back,41,10,63,32,"ego在HV右侧车道, HV直行, ego在其右后方, 向左变道到HV所在车道."
3965,mp1,waymo_train,waymo_800-999,94328,1103;ego,21,45,1103;ego,MP,S-S,1103,AV_back,43,32,67,56,"ego与HV在同一车道上, HV在ego前方直行, ego在HV后方向左侧车道变道."
3966,mp1,waymo_train,waymo_800-999,94500,312;ego,14,24,312;ego,MP,S-S,312,AV_back,22,18,44,40,"ego在HV左侧车道, HV直行, ego在其左后方, 向右变道到HV所在车道."
3967,f1,waymo_train,waymo_800-999,94523,664;ego,23,57,664;ego,MP,S-S,ego,HV_front,44,31,59,46,None
3968,f1,waymo_train,waymo_800-999,94706,1444;ego,35,71,1444;ego,MP,S-S,equal,HV_front,60,35,88,63,None
3969,f1,waymo_train,waymo_800-999,95185,0;ego,13,30,0;ego,MP,S-S,ego,HV_front,19,16,34,31,None
3970,f1,waymo_train,waymo_800-999,95250,2143;ego,0,12,2143;ego,MP,S-S,ego,HV_front,0,0,18,18,None
3971,f1,waymo_train,waymo_800-999,95414,2725;ego,35,54,2725;ego,MP,S-S,ego,HV_front,35,10,62,37,None
3972,f1,waymo_train,waymo_800-999,95486,648;ego,6,16,648;ego,MP,S-S,ego,HV_front,18,18,33,33,None
3973,f1,waymo_train,waymo_800-999,95617,934;ego,44,62,934;ego,MP,S-S,equal,HV_front,49,15,69,35,None
3974,f1,waymo_train,waymo_800-999,95912,944;ego,23,55,944;ego,MP,S-S,ego,HV_front,48,35,58,45,None
3975,f1,waymo_train,waymo_800-999,95957,2150;ego,21,35,2150;ego,MP,S-S,ego,HV_front,11,0,40,29,None
3976,f1,waymo_train,waymo_800-999,95981,1511;ego,35,62,1511;ego,MP,S-S,ego,HV_front,49,24,65,40,None
3977,f1,waymo_train,waymo_800-999,96041,3184;ego,28,64,3184;ego,MP,S-S,ego,HV_front,46,28,62,44,None
3978,f1,waymo_train,waymo_800-999,96167,505;ego,1,16,505;ego,MP,S-S,ego,HV_front,0,0,26,26,None
3979,cp1,waymo_train,waymo_800-999,96171,56;ego,53,61,ego;56,CP,S-L,56,no-need,no-need,no-need,no-need,no-need,None
3980,f1,waymo_train,waymo_800-999,96178,2611;ego,19,38,2611;ego,MP,S-S,ego,HV_front,21,12,38,29,None
3981,f1,waymo_train,waymo_800-999,96225,1644;ego,0,9,1644;ego,MP,S-S,ego,HV_front,0,0,13,13,None
3982,f1,waymo_train,waymo_800-999,96266,263;ego,9,32,263;ego,MP,S-S,ego,HV_front,15,15,35,35,None
3983,f1,waymo_train,waymo_800-999,96364,2615;ego,19,27,2615;ego,MP,L-L,equal,HV_front,23,14,24,15,None
3984,mp1,waymo_train,waymo_800-999,96597,23;ego,36,50,23;ego,MP,S-S,equal,AV_back,45,19,70,44,"ego在HV左侧车道, HV直行, ego在其左后方, 向右变道到HV所在车道."
3985,f1,waymo_train,waymo_800-999,96693,1741;ego,31,55,1741;ego,MP,S-S,ego,HV_front,26,5,57,36,None
3986,f1,waymo_train,waymo_800-999,96706,783;ego,0,23,783;ego,MP,S-S,ego,HV_front,9,9,31,31,None
3987,f1,waymo_train,waymo_800-999,96707,944;ego,0,5,944;ego,MP,S-S,ego,HV_front,0,0,8,8,None
3988,f1,waymo_train,waymo_800-999,96713,2859;ego,0,5,2859;ego,MP,S-S,equal,HV_front,4,4,19,19,None
3989,f1,waymo_train,waymo_800-999,96789,703;ego,29,47,703;ego,MP,S-S,ego,HV_front,29,10,50,31,None
3990,f1,waymo_train,waymo_800-999,96826,926;ego,21,37,926;ego,MP,S-S,ego,HV_front,18,7,36,25,None
3991,f1,waymo_train,waymo_800-999,96826,922;926;ego,12,20,926;ego,MP,S-S,926,HV_front,18,16,36,34,None
3992,f1,waymo_train,waymo_800-999,96926,2369;ego,39,66,2369;ego,MP,S-S,ego,HV_front,49,20,70,41,None
3993,cp2,waymo_train,waymo_0-299,17189,447;465,13,17,447;465,CP,L-S,465,no-need,no-need,no-need,no-need,no-need,None
3994,cp2,waymo_train,waymo_0-299,1749,3704;3772,25,39,3704;3772,CP,L-S,3772,no-need,no-need,no-need,no-need,no-need,None
3995,cp2,waymo_train,waymo_0-299,1822,1193;1216,0,8,1216;1193,CP,S-L,1193,no-need,no-need,no-need,no-need,no-need,None
3996,cp2,waymo_train,waymo_0-299,21978,1744;1750;1760,4,11,1760;1744,CP,S-L,1744,no-need,no-need,no-need,no-need,no-need,None
3997,cp2,waymo_train,waymo_0-299,30860,1119;1134,15,40,1119;1134,CP,S-L,1119,no-need,no-need,no-need,no-need,no-need,None
3998,cp2,waymo_train,waymo_0-299,32586,1526;1527,11,19,1527;1526,CP,S-R,1526,no-need,no-need,no-need,no-need,no-need,None
3999,cp2,waymo_train,waymo_0-299,4369,363;365,3,12,365;363,CP,L-S,365,no-need,no-need,no-need,no-need,no-need,None
4000,cp2,waymo_train,waymo_0-299,43847,2281;2295,21,28,2295;2281,CP,S-L,2281,no-need,no-need,no-need,no-need,no-need,None
4001,cp2,waymo_train,waymo_0-299,54799,1547;1551,4,31,1551;1547,CP,L-S,1551,no-need,no-need,no-need,no-need,no-need,None
4002,cp2,waymo_train,waymo_0-299,53811,354;365,31,42,365;354,CP,S-L,354,no-need,no-need,no-need,no-need,no-need,None
4003,cp2,waymo_train,waymo_0-299,59366,14;47,24,41,14;47,CP,S-L,14,no-need,no-need,no-need,no-need,no-need,None
4004,cp2,waymo_train,waymo_0-299,65453,1826;1874,36,44,1874;1826,CP,L-S,1874,no-need,no-need,no-need,no-need,no-need,None
4005,cp2,waymo_train,waymo_0-299,66662,1347;1466,20,24,1466;1347,CP,R-S,1466,no-need,no-need,no-need,no-need,no-need,None
4006,cp2,waymo_train,waymo_0-299,70373,815;847,50,55,815;847,CP,L-S,847,no-need,no-need,no-need,no-need,no-need,None
4007,cp2,waymo_train,waymo_0-299,83307,1025;1051,10,19,1025;1051,CP,L-S,1051,no-need,no-need,no-need,no-need,no-need,None
4008,cp2,waymo_train,waymo_0-299,86576,637;640,34,40,637;640,CP,L-S,640,no-need,no-need,no-need,no-need,no-need,None
4009,cp2,waymo_train,waymo_0-299,88068,1758;1792,37,50,1792;1758,CP,S-L,1758,no-need,no-need,no-need,no-need,no-need,None
4010,cp2,waymo_train,waymo_0-299,94928,408;452,27,31,452;408,CP,L-R,408,no-need,no-need,no-need,no-need,no-need,None
4011,cp2,waymo_train,waymo_0-299,95085,2069;2077,17,36,2069;2077,CP,R-S,2077,no-need,no-need,no-need,no-need,no-need,None
4012,cp2,waymo_train,waymo_0-299,98721,1036;1055,0,6,1036;1055,CP,R-S,1055,no-need,no-need,no-need,no-need,no-need,None
4013,cp2,waymo_train,waymo_0-299,99205,1412;1425,40,44,1425;1412,CP,R-L,1425,no-need,no-need,no-need,no-need,no-need,None
4014,cp2,waymo_train,waymo_0-299,108052,1;77,21,29,1;77,CP,S-L,1,no-need,no-need,no-need,no-need,no-need,None
4015,cp2,waymo_train,waymo_0-299,117512,593;611,8,13,593;611,CP,S-L,593,no-need,no-need,no-need,no-need,no-need,None
4016,cp2,waymo_train,waymo_0-299,129623,2163;2311,40,48,2163;2311,CP,L-L,equal,no-need,no-need,no-need,no-need,no-need,None
4017,cp2,waymo_train,waymo_0-299,130453,18;19,40,63,18;19,CP,L-S,19,no-need,no-need,no-need,no-need,no-need,None
4018,cp2,waymo_train,waymo_0-299,138705,191;194,27,47,194;191,CP,S-L,191,no-need,no-need,no-need,no-need,no-need,None
4019,cp2,waymo_train,waymo_0-299,144011,2079;2082,0,12,2082;2079,CP,S-L,2079,no-need,no-need,no-need,no-need,no-need,None
4020,cp2,waymo_train,waymo_0-299,15931,490;504,19,23,490;504,CP,L-S,504,no-need,no-need,no-need,no-need,no-need,None
4021,cp2,waymo_train,waymo_0-299,16586,837;839;847,2,9,837;839,CP,S-R,837,no-need,no-need,no-need,no-need,no-need,None
4022,cp2,waymo_train,waymo_0-299,16155,12;5,19,23,5;12,CP,L-S,5,no-need,no-need,no-need,no-need,no-need,None
4023,cp2,waymo_train,waymo_0-299,16692,663;677,9,15,663;677,CP,L-S,677,no-need,no-need,no-need,no-need,no-need,None
4024,cp2,waymo_train,waymo_0-299,16833,1056;1064,21,29,1064;1056,CP,L-S,1064,no-need,no-need,no-need,no-need,no-need,None
4025,cp2,waymo_train,waymo_0-299,17214,934;970,24,36,934;970,CP,L-L,equal,no-need,no-need,no-need,no-need,no-need,None
4026,cp2,waymo_train,waymo_0-299,17673,119;121;143,15,28,121;143,CP,S-L,119,no-need,no-need,no-need,no-need,no-need,None
4027,cp2,waymo_train,waymo_0-299,17846,218;233,37,48,233;218,CP,S-L,218,no-need,no-need,no-need,no-need,no-need,None
4028,cp2,waymo_train,waymo_0-299,18124,527;531,24,39,531;527,CP,L-S,531,no-need,no-need,no-need,no-need,no-need,None
4029,cp2,waymo_train,waymo_0-299,18709,1079;1121,19,39,1121;1079,CP,S-L,1079,no-need,no-need,no-need,no-need,no-need,None
4030,cp2,waymo_train,waymo_0-299,19045,663;667,24,39,663;667,CP,L-S,667,no-need,no-need,no-need,no-need,no-need,None
4031,cp2,waymo_train,waymo_0-299,19226,133;178,8,18,178;133,CP,L-S,178,no-need,no-need,no-need,no-need,no-need,None
4032,cp2,waymo_train,waymo_0-299,19353,496;546,36,48,546;496,CP,L-S,546,no-need,no-need,no-need,no-need,no-need,None
4033,cp2,waymo_train,waymo_0-299,20854,2106;2108,30,34,2108;2106,CP,S-L,2106,no-need,no-need,no-need,no-need,no-need,None
4034,cp2,waymo_train,waymo_0-299,21801,599;612,3,7,599;612,CP,L-S,612,no-need,no-need,no-need,no-need,no-need,None
4035,cp2,waymo_train,waymo_0-299,2288,536;553,35,49,536;553,CP,L-S,553,no-need,no-need,no-need,no-need,no-need,None
4036,cp2,waymo_train,waymo_0-299,23053,1805;1809,20,31,1805;1809,CP,L-S,1809,no-need,no-need,no-need,no-need,no-need,None
4037,cp2,waymo_train,waymo_0-299,23279,2;25;26;3,18,25,25;2,CP,S-R,2,no-need,no-need,no-need,no-need,no-need,None
4038,cp2,waymo_train,waymo_0-299,23576,46;5,21,26,5;46,CP,L-S,5,no-need,no-need,no-need,no-need,no-need,None
4039,cp2,waymo_train,waymo_0-299,24037,1082;1084,5,10,1082;1084,CP,L-S,1084,no-need,no-need,no-need,no-need,no-need,None
4040,cp2,waymo_train,waymo_0-299,24103,2123;2144,15,37,2123;2144,CP,S-L,2123,no-need,no-need,no-need,no-need,no-need,None
4041,cp2,waymo_train,waymo_0-299,24684,1679;1697;1707,31,36,1679;1707,CP,S-S,equal,no-need,no-need,no-need,no-need,no-need,None
4042,cp2,waymo_train,waymo_0-299,2472,107;119,35,43,107;119,CP,L-S,119,no-need,no-need,no-need,no-need,no-need,None
4043,cp2,waymo_train,waymo_0-299,247,2171;2174,12,21,2174;2171,CP,L-S,2174,no-need,no-need,no-need,no-need,no-need,None
